Timestamp,Issue_Key,Issue_Type,Status,Priority,Assignee,Reporter,Story_Points,Resolution_Time,Comments_Count
09-05-2024 20:15,cA-0722,Bug,In Progress,High,Jesse Lee,Susan Stuart,4,76,5
12-05-2024 18:58,Ar-2798,Bug,Open,High,Carrie Bradley,Ryan Brown,6,63,12
18-05-2024 03:41,xz-4158,Task,In Progress,High,Sarah Carpenter,Eric Mccoy,8,90,2
15-05-2024 15:26,Zm-1862,Bug,Open,High,Olivia Hickman,Charles Mccarty,9,62,7
11-05-2024 13:58,pJ-5984,Bug,Resolved,Medium,Alexander Smith,Catherine Walsh,5,33,11
14-05-2024 09:26,YJ-8284,Bug,Open,High,Lisa Santos,Clifford Cochran,7,13,16
11-05-2024 05:44,Qb-3956,Story,Closed,Medium,Robert Sherman,Michael Gardner,2,33,19
14-05-2024 03:51,wU-0790,Task,Resolved,High,Rebecca Robinson,Jessica Allen,1,17,20
10-05-2024 23:11,kj-8575,Task,Open,Low,Claire Hernandez,Lance Vance,5,39,11
13-05-2024 15:59,vB-7214,Task,In Progress,Medium,Sherry Calhoun,Dana Woods,2,34,6
15-05-2024 05:10,pY-2435,Bug,Open,Medium,Cynthia Lee,Antonio Herrera,3,11,9
14-05-2024 08:30,pH-6020,Bug,Open,Low,Susan Mendez,Sierra Lewis,7,50,3
09-05-2024 03:56,Di-3023,Task,Closed,Medium,Nancy Johnston,Allison Ibarra,9,35,18
11-05-2024 16:26,iG-2879,Task,Closed,Medium,Elizabeth Gutierrez,Mark Short,5,45,4
13-05-2024 03:48,VF-9628,Bug,Closed,High,Adam Ferguson,Elizabeth Sanford,9,20,19
09-05-2024 12:52,iM-0883,Bug,Closed,High,Cindy Alvarez,Jordan Campbell,9,24,8
12-05-2024 02:50,Lf-2326,Story,Closed,Low,Rhonda Jackson,Jessica Rich,7,14,11
12-05-2024 16:09,SE-2219,Bug,In Progress,Medium,Kimberly Adams,Brian Rice,4,19,19
13-05-2024 10:49,Hr-1739,Bug,Open,Medium,Pamela Davis,Ray Clark,7,60,5
12-05-2024 06:34,Nc-2103,Bug,Resolved,Medium,Brooke Carpenter,Kelly Adkins,1,10,15
09-05-2024 06:12,ov-5065,Story,Closed,Medium,Robert Baker,Andrea Castaneda,10,24,4
13-05-2024 03:40,bg-7281,Bug,Closed,Low,Bradley Paul,Frank Martinez,5,71,5
11-05-2024 04:53,jo-0098,Story,Resolved,Medium,Brandon Garcia,Michelle Sawyer,7,97,16
15-05-2024 02:17,nO-6807,Task,Resolved,Low,Dalton Porter,Carol Ware,6,34,12
16-05-2024 19:12,SP-6006,Story,In Progress,Low,Daniel Jacobs,Diana Brown,5,1,9
17-05-2024 00:51,yG-6171,Story,Resolved,Medium,Laura Ward,Laurie Ho,7,87,11
11-05-2024 17:30,cu-1026,Story,Closed,High,Abigail Dickson,Shannon Williams,7,8,15
14-05-2024 18:22,xg-7978,Bug,Resolved,Low,Maria Jackson,Michael Townsend,6,46,13
08-05-2024 22:08,uj-7169,Story,Resolved,Low,Michael Brown,Ashley Webb,7,38,16
15-05-2024 01:31,Ha-5228,Story,Resolved,High,Shannon Johnson,Richard Hart,7,87,12
09-05-2024 06:17,MF-7441,Story,Resolved,Low,Richard Ochoa,Peter Fletcher,1,6,5
17-05-2024 16:32,Zu-8843,Task,In Progress,High,Michael Gilbert,Kristin Green,10,34,11
13-05-2024 12:45,DQ-6491,Story,In Progress,High,Mario Harrison,Richard Hernandez,8,18,14
14-05-2024 11:30,cG-2020,Task,Open,Low,Chase Carey,Ashley Medina,10,80,9
17-05-2024 19:29,kW-5180,Story,In Progress,Medium,Mrs. Pamela Sullivan MD,Hannah Campbell,7,22,20
09-05-2024 05:30,Li-1024,Bug,Closed,Low,Suzanne Peters,Sandra Christian,8,56,0
12-05-2024 08:42,IO-3977,Bug,Closed,High,Steven Soto,Tina Murphy,4,96,6
17-05-2024 06:37,sZ-1352,Bug,Resolved,Low,Diana Ryan,Mike Martin,1,32,17
11-05-2024 06:32,wM-5676,Task,Closed,Low,Timothy Smith,Nancy Long,5,62,19
16-05-2024 21:35,qj-5019,Task,Open,Low,Gerald Morgan,Melissa Moore,5,19,2
10-05-2024 10:43,rQ-9478,Story,Closed,Low,Ashley Wilson,Jack Hill,9,40,4
14-05-2024 15:09,mh-6901,Task,Closed,High,Karina Reed,Jessica Ward,7,31,10
10-05-2024 06:51,wp-9744,Story,In Progress,Low,Billy Phillips,James Frey,1,68,16
14-05-2024 11:04,jn-5958,Bug,Closed,High,Erik Walker,Alexandra Finley DDS,9,95,17
16-05-2024 16:41,yF-9374,Story,Closed,Low,Tony Mitchell,Steven Crawford,7,30,9
12-05-2024 22:42,DH-7698,Story,In Progress,Medium,Michelle Garcia,Caroline Petersen,3,17,12
18-05-2024 03:42,CG-6494,Story,Closed,High,Jennifer Pierce,Ryan Ortiz,10,37,18
18-05-2024 02:39,Nv-3671,Task,In Progress,High,Kimberly Parker,Mr. Charles Martin,6,86,11
10-05-2024 22:11,ti-4925,Task,Open,Low,Adam Wagner,Jacob Smith,2,77,15
09-05-2024 13:45,Tv-5768,Task,Closed,Medium,April Johnson,Amy Armstrong,9,94,16
16-05-2024 07:10,ow-0197,Task,Closed,High,Darryl Walsh,Douglas Reid,8,80,1
12-05-2024 09:59,bM-5384,Story,Open,High,Frank Smith,Christopher Sexton,3,9,18
13-05-2024 16:31,kt-8776,Bug,In Progress,Low,Andrew Chavez,Amy Morris,10,72,15
15-05-2024 13:44,bJ-2510,Bug,In Progress,Medium,Tiffany Martinez,Zachary Ware,8,94,15
14-05-2024 18:28,SR-0906,Story,Resolved,High,Mr. Jeremy Brown,Steven Stevenson,6,28,17
18-05-2024 16:27,ra-8336,Bug,Open,Medium,Elizabeth Cunningham,John Mendoza,5,58,5
12-05-2024 08:36,Ge-7352,Task,Closed,Medium,Mary Soto,Steven Moreno,10,42,5
17-05-2024 21:32,tU-6068,Story,Open,Low,Tyler Taylor,Sean Freeman,9,70,7
15-05-2024 09:01,Cn-2807,Story,Resolved,High,Crystal Thompson,Veronica Vance,6,93,6
14-05-2024 05:11,mS-6334,Task,Closed,Low,Thomas Morrison,Kyle Ritter,7,36,15
16-05-2024 00:17,qz-2959,Bug,Open,Low,Tammy Parker,Carla Mcdonald,6,45,0
10-05-2024 06:50,UT-8765,Bug,In Progress,Low,Sarah Brown,Dustin Smith,6,38,0
14-05-2024 17:55,fl-5389,Story,Closed,Medium,Amy Rowe,Anthony Barr,2,2,20
17-05-2024 08:08,LV-7563,Bug,Open,High,Rachel Church,Nicole Clayton,2,48,9
15-05-2024 20:18,PB-1873,Task,Closed,Medium,Aimee Williams,Lindsay Sanders,10,81,12
09-05-2024 05:19,bb-2020,Story,Open,High,Jay Chambers,Gregory Smith,3,77,13
15-05-2024 05:17,xP-2177,Story,Resolved,High,Morgan Harrison,Maria Lopez,8,27,1
14-05-2024 21:28,oo-0792,Task,Resolved,Low,Cynthia Jackson,Kelly Wilson,6,5,17
11-05-2024 03:45,ja-7856,Task,Resolved,Low,Bryan King,Gail Bryan,3,60,3
15-05-2024 13:53,cz-2660,Bug,Closed,Low,Karen Reyes,Jacqueline Hunter MD,8,13,20
12-05-2024 13:56,rG-2743,Task,In Progress,High,Raven Bryant,Matthew Stewart,5,39,13
14-05-2024 18:09,vJ-5108,Task,Resolved,Medium,Samantha Hess,Daniel Mayo,4,26,9
14-05-2024 17:57,ap-5846,Story,Resolved,Medium,Michael May,Joseph Butler,7,2,9
13-05-2024 08:07,nO-9685,Bug,Resolved,Medium,James Robinson,Linda Alexander,5,61,0
16-05-2024 09:28,XE-4560,Story,Resolved,Low,Nathan Padilla,Bryan Davies,3,89,12
15-05-2024 20:32,dY-8110,Task,Closed,Medium,Tina Young,Brendan Brooks,2,51,14
15-05-2024 12:18,kz-1230,Story,Closed,Low,Karen Miller,Paul Barnett,2,56,8
12-05-2024 05:13,kG-8866,Bug,Resolved,High,Ronald Mathis,Dr. Alejandra Cooke,2,9,15
17-05-2024 07:11,cM-0307,Bug,In Progress,Medium,Ryan Hanna,Justin Maddox,3,84,12
09-05-2024 10:14,oI-1993,Story,In Progress,Medium,Marie Nichols,Brittney Warren,4,92,13
11-05-2024 15:39,dF-3701,Bug,Closed,High,Daniel Estes,Antonio Charles,2,24,17
16-05-2024 07:29,Aj-9424,Task,Open,Low,Joel Bartlett,Jerry Walker,5,88,14
16-05-2024 04:19,Ni-9481,Bug,Resolved,Medium,Sarah Ramsey,Emily Willis,4,45,11
14-05-2024 02:10,gJ-9805,Bug,Open,High,Michelle Dunn,Jennifer Flores,3,99,4
11-05-2024 08:28,Pi-8562,Story,In Progress,Medium,Devon Davis,Jessica Lewis,4,7,9
15-05-2024 16:51,QR-8303,Task,Resolved,Medium,David Stewart,Ms. Michelle Meyer,1,29,8
13-05-2024 01:04,GK-4596,Story,Closed,High,Micheal Reed,Michael Jones,6,52,2
16-05-2024 17:39,Zo-0984,Story,In Progress,High,Daniel Phillips,Michael Griffin,6,48,8
11-05-2024 21:21,rH-9519,Story,Closed,High,Alicia Owens,Michael Hayden,2,62,14
15-05-2024 22:39,zQ-1363,Bug,Open,Medium,Kevin Pope,Cynthia Gonzalez PhD,4,14,16
10-05-2024 15:49,sL-0127,Story,Closed,Low,Nicholas Austin,Valerie Ramos,4,30,2
11-05-2024 16:23,Hb-8356,Story,Resolved,Low,Leah Brooks,Danielle Gonzalez DVM,9,97,11
13-05-2024 10:47,EM-9194,Story,Resolved,Medium,Roger Robinson,Michael Morris,6,77,19
18-05-2024 15:53,xu-0647,Story,Open,Medium,Donald Jones,Nicole Harris,4,64,4
09-05-2024 18:32,iK-0041,Story,In Progress,High,Jordan Gross,Kimberly Cox,6,97,18
18-05-2024 14:49,qy-6311,Task,Open,Medium,Roger Klein,Theresa Bennett,1,80,18
18-05-2024 07:33,aN-8633,Story,Open,High,Laurie Flowers,Fernando Jones,10,48,12
16-05-2024 19:47,wE-4186,Story,Resolved,Medium,Amber Ramirez,Rachel Jordan,9,82,19
15-05-2024 09:33,An-5537,Story,Closed,High,Mr. James Chambers Jr.,Russell Short,2,70,20
11-05-2024 19:58,ft-8943,Bug,Closed,Low,Stacy Bennett,Laura Holland,5,81,2
10-05-2024 03:58,hT-7064,Story,Resolved,High,Brandon Mullins,William Day,6,55,1
17-05-2024 02:03,zQ-0607,Story,Resolved,Low,Jenna Murphy MD,Brian Hicks,2,84,11
16-05-2024 14:08,nW-0289,Story,Open,Low,Abigail Carlson,Autumn Wells,9,83,17
14-05-2024 06:57,LJ-8609,Task,In Progress,High,Stephen Meyer,Virginia Lopez,9,31,14
10-05-2024 04:10,iO-3963,Bug,Open,Medium,Barbara Cooper,Amber Wallace,7,69,16
09-05-2024 19:45,Uf-2535,Story,In Progress,Medium,Robert Park,Lydia Wong,1,83,20
14-05-2024 05:49,OY-2629,Bug,Resolved,Medium,Elizabeth Harris,Nicholas Austin,4,25,0
09-05-2024 01:22,Ut-5317,Task,Closed,High,Trevor Jones,Lisa Clay,3,13,12
15-05-2024 05:26,hq-1643,Story,Resolved,Medium,Mikayla Jackson,Jose Tran,2,34,5
16-05-2024 23:17,OJ-3897,Bug,Closed,Medium,Paul Ochoa,Jason Reynolds,10,32,20
13-05-2024 07:26,qV-9595,Bug,Resolved,High,Felicia Esparza,Erika Pearson,8,11,0
14-05-2024 18:18,ZI-4657,Task,Resolved,Medium,Lauren Jordan,Kimberly Edwards,8,36,17
12-05-2024 14:40,mS-7910,Story,Open,High,Frank Lewis,Anthony Young,9,17,6
13-05-2024 19:46,xp-6002,Bug,Closed,High,Brittany Lindsey,Matthew Brown,5,90,14
15-05-2024 10:33,TL-1823,Bug,Resolved,High,Stacy Morales,Timothy Frost,1,84,5
12-05-2024 20:51,rU-0168,Task,Resolved,High,Sharon Wilson,Lori Rodriguez,4,63,4
17-05-2024 05:04,xA-7105,Story,Resolved,High,David Butler,Nichole Williams,8,95,7
15-05-2024 18:30,MC-9002,Bug,Open,Medium,Carrie Barrett,Matthew Davis,3,89,6
18-05-2024 10:01,bn-6583,Story,Open,Medium,Peter Castro,Gregory Peters,10,37,11
17-05-2024 01:28,es-1627,Story,Resolved,High,Sabrina Baldwin,Cynthia Spence,7,14,9
08-05-2024 23:46,bt-8074,Story,Open,Medium,Michael Lane,Brandon Velasquez,2,76,3
12-05-2024 08:59,YG-4800,Bug,In Progress,Medium,Timothy Combs,Matthew Castaneda,2,43,4
16-05-2024 05:39,hh-1442,Bug,Resolved,Low,Joshua Gonzales,Kaylee Norman,1,92,8
12-05-2024 23:51,nX-1886,Bug,Open,High,James Juarez,Charles Zimmerman,4,42,20
16-05-2024 19:20,Uw-2147,Bug,In Progress,High,Sarah Carter,Krystal Clark,8,77,14
14-05-2024 23:35,ll-2915,Bug,Resolved,High,Erin Allen,Alexander Rogers,4,94,0
18-05-2024 15:43,SF-6492,Bug,Resolved,Medium,Ian Mcclure,Sabrina Maxwell,8,63,15
14-05-2024 19:28,sF-7915,Story,Open,Low,Joshua Bailey,Michael Mcdaniel,10,42,6
10-05-2024 04:22,gX-1179,Bug,Resolved,Low,Roberto Walters,Eric Hoffman,10,13,4
10-05-2024 17:04,xg-2713,Story,Resolved,Medium,Charles Bauer,Leroy Allen,9,84,12
12-05-2024 19:22,Ns-6611,Bug,Closed,Low,Kristen Wood,Catherine Perez,10,62,1
10-05-2024 23:25,xU-1340,Story,Closed,Medium,Anita Moore,Justin Faulkner,4,64,14
18-05-2024 06:11,XD-1426,Bug,Closed,Low,Eric Mahoney,Karen Frye,7,99,2
09-05-2024 13:23,NX-5467,Bug,Open,High,Laura Mills,Isaac Ashley,6,54,14
09-05-2024 17:21,vN-8308,Task,Open,Low,Olivia Taylor,Lindsay Hale,5,77,12
10-05-2024 08:56,ya-8084,Task,Open,Low,Sean Brown,Haley Mclaughlin,5,91,11
10-05-2024 10:56,cJ-9376,Bug,Open,High,Isaac Pierce,Katherine Mccarthy,3,32,6
13-05-2024 14:12,pL-1117,Bug,Open,Low,James Carter,Ryan Bryant,7,98,3
09-05-2024 18:55,Mg-6126,Task,Closed,Low,Suzanne Miranda,Ryan Little,5,11,9
11-05-2024 21:04,Kp-7836,Story,Resolved,High,Anthony Marquez,Warren Campbell,7,94,3
15-05-2024 11:02,zd-7059,Bug,Open,Medium,Kevin Stewart,Mrs. Kathryn Jones DDS,9,98,6
16-05-2024 08:27,Tl-4637,Task,Open,High,Donald Williams,Jennifer Smith,5,32,0
11-05-2024 09:48,CJ-3058,Bug,Open,Medium,David Higgins,Rachel Johnson,4,40,17
13-05-2024 11:00,QA-6359,Task,Closed,Low,Tyler Garcia,Emily Nash,10,68,9
12-05-2024 01:48,vX-4681,Story,In Progress,Medium,Jason Montgomery,Bruce Neal,7,100,4
09-05-2024 02:39,PY-3430,Task,Closed,Low,Ashley Jarvis,Brenda Schmitt,9,50,7
09-05-2024 21:45,qw-1414,Bug,Resolved,Medium,Lindsey Robbins,Gary Barnett,10,65,19
11-05-2024 22:19,LE-0389,Bug,In Progress,High,Bryan Hurst,April Lee,8,98,15
17-05-2024 08:07,vp-9442,Bug,Closed,High,Kathryn Carpenter,Abigail Carr,7,84,6
15-05-2024 14:47,Qh-3840,Task,Closed,Low,Joseph Adkins,Richard Luna,5,68,11
13-05-2024 17:12,WQ-8546,Bug,Closed,Low,Jacob Callahan,Maxwell Sanchez,3,51,20
14-05-2024 07:07,an-1915,Task,Resolved,Medium,Angela Campbell,James Robinson,9,62,17
12-05-2024 18:10,td-3037,Task,Resolved,Low,Lauren Wagner,Nicholas Hayes,9,17,4
09-05-2024 02:27,wZ-6180,Bug,Resolved,Medium,Dr. Timothy Conner,Karen Johnson,3,91,8
17-05-2024 09:43,Qw-8111,Bug,In Progress,High,Brandi Baker,Kathleen Zamora,2,57,15
15-05-2024 18:57,fY-7093,Story,In Progress,Low,Dawn Saunders,Tracie Gray,2,60,6
14-05-2024 00:32,UY-2893,Task,In Progress,Medium,Jamie Dixon,David Holder,3,8,4
09-05-2024 22:04,XA-9697,Bug,In Progress,Medium,Jacqueline Hall,Megan Miller,4,11,14
11-05-2024 03:40,xE-0784,Story,Closed,Low,Kathryn Yates,Brittany Ferguson,2,21,20
09-05-2024 21:09,zm-6430,Bug,Resolved,Low,Roger Castro,Brittany Mejia,5,11,18
13-05-2024 20:05,If-2441,Story,Closed,High,Bonnie Schaefer,Eric Hernandez,7,24,8
12-05-2024 14:37,ZA-9515,Bug,Open,Medium,Joseph Brooks,Victor Payne,5,1,14
16-05-2024 19:51,Tu-3317,Bug,Open,Medium,Teresa Thompson,Theresa Suarez,5,31,4
10-05-2024 16:41,sa-4450,Story,Open,Low,Judy Webb,Steven Austin,3,18,10
12-05-2024 23:43,mb-0635,Bug,In Progress,Medium,Laura Williams,Carla Scott,2,16,3
13-05-2024 03:22,CB-7703,Bug,In Progress,Low,Alexander Hayden,Albert Cox,7,32,13
12-05-2024 05:51,Xa-4607,Bug,Resolved,High,Daniel Owen PhD,Jason Sanders,3,40,7
10-05-2024 11:33,pT-6119,Task,In Progress,High,Bruce Jenkins,Brianna Long,6,26,12
13-05-2024 08:17,HU-6166,Task,Open,High,Joshua Simon,Tonya Rich,5,15,18
16-05-2024 19:51,tu-9392,Task,In Progress,Low,Frank Lee,Patricia Jennings,6,55,17
18-05-2024 12:42,uy-3282,Bug,Open,Medium,Tony Wright,John Scott,9,90,3
10-05-2024 14:16,FO-4667,Story,Open,Medium,Joshua Leonard,Haley Saunders,2,5,10
10-05-2024 17:05,MD-8960,Bug,In Progress,Medium,Emily Davidson,Chelsea Ellis,2,7,11
14-05-2024 03:14,MK-2728,Task,Resolved,High,Benjamin Coffey,Bobby Beasley,4,99,11
10-05-2024 22:05,hv-5700,Bug,Closed,Low,Joshua Russell,Timothy Johnson,7,2,19
17-05-2024 01:56,wa-8763,Bug,In Progress,Medium,Curtis Moyer,Rick Shaw,5,77,1
08-05-2024 21:20,Tx-9667,Story,Closed,High,Gary Holland,Christopher Martin,3,77,2
14-05-2024 08:37,Qj-8467,Bug,Resolved,Medium,Kari Massey,Kyle Kerr,10,25,11
14-05-2024 12:36,VX-3342,Bug,Resolved,Medium,Holly Guerrero,James Brown,7,65,9
15-05-2024 09:08,vI-7972,Story,Resolved,Medium,Diane Cummings,April Moore,9,66,15
09-05-2024 18:47,fk-3533,Story,Resolved,Medium,Andrew Bradley,Lindsey Peters,8,91,11
13-05-2024 04:22,Rn-1098,Bug,Closed,Low,Jennifer Benitez,Dawn Henderson,10,87,16
15-05-2024 17:39,fb-9199,Task,In Progress,Low,Amanda Dickerson DDS,Patrick Rowe,9,71,4
09-05-2024 19:15,mn-2364,Task,Closed,Low,Jane Watson,Joseph Matthews,10,77,11
18-05-2024 02:03,pJ-0293,Story,In Progress,Low,Cory Newman,Joshua Gomez,1,11,17
13-05-2024 07:16,Dp-8977,Story,In Progress,High,Benjamin Kaufman,Lori Ortiz,6,70,18
15-05-2024 02:36,Rr-8744,Bug,In Progress,High,Lindsey Johnson,Mark Wilson,5,75,18
10-05-2024 07:31,DQ-7211,Story,Closed,Medium,Robert Morrow,Alexandra Davis,5,74,4
12-05-2024 22:55,wd-4273,Story,Closed,High,Michele Zimmerman,Diana Gomez,9,39,6
15-05-2024 07:07,wB-1855,Bug,Open,Medium,Tyler Hall,Matthew Thornton,7,72,6
17-05-2024 05:14,hO-9934,Task,Open,Medium,Christopher Smith,Johnny Miller,2,51,11
11-05-2024 23:33,gy-6171,Bug,Resolved,Low,Julia Sanford,Kenneth Richard,10,43,1
10-05-2024 22:26,Wl-6765,Story,In Progress,Low,Karen Arias,Amanda Espinoza,8,29,8
10-05-2024 14:19,nD-8480,Bug,Closed,High,Samuel Griffith,Susan Hill,10,89,18
16-05-2024 07:58,fC-0190,Story,Resolved,Low,Joseph Rogers,George Gillespie,5,22,10
10-05-2024 03:53,jQ-9436,Task,Open,High,Jillian Wilson,William Hooper,1,54,5
17-05-2024 12:23,CQ-8252,Bug,In Progress,Low,James Robertson,Darren Moreno,2,44,3
14-05-2024 15:57,Bh-9428,Bug,Open,Medium,Wendy Silva,Donald Baldwin,7,74,18
14-05-2024 15:26,gc-4671,Task,Resolved,High,Michael Williamson,Amanda Cox,2,35,7
13-05-2024 16:14,yj-8369,Story,In Progress,Medium,Zachary Ford,James Noble,2,90,0
10-05-2024 09:29,Lg-6331,Story,Open,Low,Annette Lawson DVM,Daniel Dalton,5,60,5
11-05-2024 19:08,xz-6730,Bug,Open,Medium,Mark Fernandez,Dawn Ford,5,78,5
09-05-2024 19:54,ZV-6860,Task,Open,High,Kristine Dennis,Kevin Perez,5,84,18
17-05-2024 07:06,Dm-9996,Task,In Progress,High,Carrie Mathews,Eric Mcneil,8,85,14
11-05-2024 00:02,Rt-0766,Bug,Open,Low,Hector Robinson,Laurie Chambers,3,51,14
18-05-2024 14:06,Pa-5938,Bug,Closed,Low,David Mendoza,Hannah Lindsey,8,6,16
17-05-2024 19:24,lY-5568,Bug,Resolved,Medium,Ashley Moreno,Christopher Robinson,7,98,13
10-05-2024 12:30,Uk-1522,Task,Closed,Low,Michael Webb,Michael Hughes,3,30,18
11-05-2024 10:03,cd-9021,Story,Open,Medium,James White,Hayley Russell,10,32,20
18-05-2024 12:06,av-4150,Story,Closed,Low,Jonathan Romero,Deanna Green,1,63,3
11-05-2024 01:30,ru-1320,Story,In Progress,Medium,David Bates,Brandon Gardner,10,28,7
14-05-2024 12:53,Ke-4804,Story,Resolved,Medium,Heather Elliott,Scott Nichols,6,59,15
13-05-2024 08:01,Oo-4704,Bug,Open,Low,Benjamin Gill,Autumn Rice DDS,10,48,20
08-05-2024 19:49,QT-5616,Bug,Resolved,High,Daniel Young,Richard Middleton,4,76,9
14-05-2024 18:50,Ni-0509,Bug,In Progress,High,Katherine Anderson,Brian Jones,10,27,14
08-05-2024 20:23,xO-0096,Bug,Resolved,Medium,Michelle Gonzalez,Cheryl Porter,7,11,9
15-05-2024 07:57,xp-8242,Story,In Progress,High,Mrs. Raven Cameron PhD,Jessica Barrett,1,60,16
10-05-2024 03:06,jI-8738,Bug,Closed,High,Bryan Petty,Keith Carpenter,9,19,1
14-05-2024 19:55,KR-6653,Task,In Progress,High,Felicia Randolph,Jay Harper,4,91,20
18-05-2024 16:23,uJ-5013,Bug,Resolved,Medium,Kayla Blackburn,Ashley Bray,4,7,16
14-05-2024 16:13,OV-7871,Task,Resolved,Low,Kevin Guzman,Jeremy Vang,10,81,16
10-05-2024 22:20,Ey-8459,Bug,In Progress,High,Dennis Bowen,Kevin Benson,7,76,7
11-05-2024 20:57,DK-9322,Bug,Resolved,Medium,Miss Aimee Fernandez,Gregory Evans,1,11,10
09-05-2024 16:21,fS-5691,Story,In Progress,Low,Carl Taylor,Monica Brennan,8,16,14
18-05-2024 17:12,lO-2424,Bug,Open,Low,Mark Phillips,Christopher Odonnell,4,5,20
09-05-2024 15:17,tp-7897,Bug,In Progress,Low,Marvin Moreno,Sarah Reese,1,60,0
13-05-2024 01:28,vO-6057,Task,In Progress,High,Scott Powell,Samuel Durham,2,31,14
11-05-2024 23:44,yr-5412,Task,In Progress,High,Timothy Lutz,Benjamin Leon,4,97,3
15-05-2024 03:51,nU-4537,Bug,Resolved,Low,Teresa Robles,Nancy Schwartz,1,68,12
14-05-2024 12:27,ev-7542,Story,Resolved,Low,Lori Boyd,April Frazier,3,29,4
12-05-2024 06:01,Gs-2780,Story,In Progress,High,Kimberly Maddox,Jill Nichols,9,27,13
11-05-2024 02:55,ou-0259,Bug,In Progress,Medium,Ashley Jarvis,Rachel Flynn,2,38,16
14-05-2024 18:00,ep-5388,Task,Resolved,Low,Lindsey Hodges,Jamie Bell,1,78,19
14-05-2024 13:09,HC-4825,Story,In Progress,Medium,Sean Allen,Amanda Phillips,10,96,11
12-05-2024 10:19,Gp-4383,Story,Resolved,Low,Bridget Gray,Kenneth Richard,5,34,16
10-05-2024 08:12,Ku-8727,Story,Resolved,Medium,Lauren Gibson,Monica Johnson,1,28,11
11-05-2024 14:28,li-7687,Story,In Progress,Low,Eric Carroll,Cheryl Griffin,6,13,11
14-05-2024 21:00,Lx-3506,Story,In Progress,Medium,Phillip Castro,Dennis Jones,5,40,9
10-05-2024 19:13,fY-5525,Story,Closed,High,Margaret Vang,Abigail Owens,7,10,13
15-05-2024 00:37,vp-5297,Bug,Open,High,Brianna Evans,Kathy Holmes,3,31,10
13-05-2024 16:40,Qm-4175,Task,Closed,Medium,Abigail Lin,Isabella Frye,2,6,16
13-05-2024 07:30,aR-1928,Story,Closed,Low,Edward Yang,Wanda Sheppard DDS,10,13,5
15-05-2024 17:41,DW-7021,Task,Open,Medium,Betty Reed,Samuel Wood,3,37,20
18-05-2024 02:30,RQ-8406,Task,Open,Low,Shannon Brown,Christina Anderson,4,76,10
11-05-2024 09:08,ZH-3308,Task,Open,Low,Sarah Simpson,Elizabeth Coleman,1,83,15
12-05-2024 00:40,QL-4791,Story,Open,Low,Elizabeth Smith,Jason Adams,6,19,9
13-05-2024 05:26,Qq-2740,Bug,Resolved,Low,Rebecca Perez,Janet Larson,2,72,13
14-05-2024 11:46,OV-9443,Task,Open,Low,Albert Davis Jr.,Taylor Hayes,8,44,9
14-05-2024 19:15,Hr-7555,Task,Open,Medium,Michael Hayes,Dawn Oliver,4,53,10
10-05-2024 13:08,JF-9916,Story,Resolved,Medium,Aaron Sparks,Brandon Lewis,2,65,11
18-05-2024 13:14,eu-6026,Bug,In Progress,High,Deborah Cruz,Toni Curtis,4,9,13
18-05-2024 15:21,xY-2639,Bug,In Progress,High,Brooke Horne,James Nelson,1,88,5
15-05-2024 00:20,fM-8968,Task,Resolved,Medium,David Thomas,Laura White,1,42,10
10-05-2024 03:32,ug-0694,Story,In Progress,Medium,Amy Lang,James Young,3,25,1
18-05-2024 10:21,cm-2040,Task,Closed,Low,Kyle Maldonado,Cynthia White,3,63,16
16-05-2024 05:48,NP-1671,Bug,Resolved,Medium,Bobby Carlson,Patricia Leonard,1,54,1
17-05-2024 18:38,Cn-4279,Task,In Progress,High,Nicholas Lawrence,Amanda Wu,3,13,6
14-05-2024 23:26,pq-2837,Task,Resolved,Medium,Janet Martin,Kristin Newton,6,36,10
14-05-2024 01:09,hK-1344,Bug,Closed,High,John White,Paul Skinner,5,97,19
15-05-2024 15:46,xp-5452,Task,In Progress,Medium,Bradley Gilbert,Donna Parks,6,54,1
12-05-2024 04:02,Xt-7915,Story,In Progress,Medium,Craig Wallace,Pedro Murray,7,64,12
09-05-2024 03:40,gd-2363,Task,Closed,High,Stephen Obrien,Elizabeth Jacobs,8,15,17
09-05-2024 11:01,og-7882,Task,Resolved,Low,Michael Smith,Marilyn Hardy,4,3,2
13-05-2024 13:13,ow-9257,Task,In Progress,High,Jessica Johnson,Hector Stevens,5,95,5
14-05-2024 06:32,zt-0524,Story,Open,High,Christina Weaver,Isaiah Heath,2,50,20
10-05-2024 14:09,NO-2073,Story,Closed,High,Brittney Watson,Connor Beck,10,45,0
09-05-2024 08:45,mj-8863,Bug,Resolved,Medium,William Gray,Matthew Larson,3,16,2
14-05-2024 06:31,sF-9024,Task,Closed,High,Alexander Newton,Connor Wallace,4,4,2
09-05-2024 12:00,kj-3572,Bug,Resolved,Low,Douglas Ray,Heather Myers,10,50,0
11-05-2024 21:09,RZ-9074,Bug,Open,Medium,Matthew Rice,Carol Terry,5,78,6
10-05-2024 23:01,EJ-9788,Bug,Resolved,Medium,Lisa Hill,Randy Rodriguez,6,19,17
15-05-2024 18:59,Ak-0738,Task,In Progress,High,David Guerra,Jennifer Osborne,1,19,12
15-05-2024 08:40,lO-5957,Story,Resolved,Low,Erica Conner PhD,Linda Lopez,2,71,14
